"crypti_acotar" "crypti_crapet" "crypti_cubdis" "crypti_demcor" "crypti_echrel" "crypti_javsp." "crypti_litnoh" "crypti_manbak" "crypti_notinc" "crypti_oretsu" "crypti_parple" "crypti_plasp." "crypti_pledig" "crypti_polpal" "crypti_stopic" "phygad_anumin" "phygad_brabra" "phygad_bratem" "phygad_epeano" "phygad_forbid" "phygad_gracil" "phygad_hyphex" "phygad_lislae" "phygad_oeccus" "phygad_plehun" "phygad_rhasig" "crypti_rhequa" "phygad_stigag" "phygad_trazon" "phygad_vesmaj" "crypti_apopra" "crypti_apshir" "crypti_artfor" "ateleu_atetsi" "crypti_bicver" "crypti_coeful" "crypti_crespi" "crypti_cryban" "crypti_dicsp." "crypti_melsp." "crypti_necsp." "crypti_odospi" "crypti_parsap" "crypti_picmel" "crypti_steaxi" "crypti_steins" "crypti_iscinq" "crypti_aptfla" "crypti_agrsp." "crypti_arifug" "crypti_bartex" "crypti_caeshi" "crypti_calhok" "crypti_cercur" "crypti_chlcoe" "crypti_cocnob" "crypti_dipate" "crypti_dotbel" "crypti_gaminc" "crypti_hidnig" "crypti_idiana" "crypti_joprub" "crypti_lamsp." "crypti_leptub" "crypti_meslig" "crypti_picwil" "crypti_pycfre" "crypti_whytri" "crypti_colruf" "crypti_girgyr" "crypti_hemfas" "crypti_lisspa" "crypti_megmon" "crypti_oxybar" "crypti_plebas" "crypti_rhypen" "crypti_schgra" "phygad_uchmar" "phygad_amypul" "phygad_apotru" "phygad_chithy" "phygad_diapro" "phygad_endsub" "phygad_eudsp." "phygad_gabdes" "phygad_gnoten" "phygad_hembip" "phygad_isdlyc" "phygad_liesp." "phygad_odoacu" "phygad_parfas" "phygad_retsp." "phygad_stidec" "phygad_teldec" "phygad_acrnig" "crypti_acrsty" "phygad_agaswe" "phygad_atrbic" "phygad_dialav" "phygad_diccra" "phygad_ethsyr" "phygad_lysman" "phygad_meslae" "crypti_mestra" "crypti_nemfor" "crypti_sphves" "crypti_thrleu" "phygad_xenbit" "meansp_fossil" "ichneu_ambarm" "ichneu_cercor" "ichneu_clythy" "ichneu_comver" "ichneu_cotdir" "ichneu_crauni" "ichneu_ctesch" "ichneu_eccbre" "ichneu_eurtor" "ichneu_goealb" "ichneu_hymnig" "ichneu_ichext" "ichneu_isclut" "ichneu_lisnyc" "ichneu_oedvar" "ichneu_psepra" "phygad_isaini" "phygad_mastru" "phygad_micten" "phygad_neoden" "phygad_thanee" "phygad_zoolar"
"crypti_mestra" 0.122556894333303 0.113456576088201 0.11227447339826 0.155302519209554 0.141544438771688 0.127150221406635 0.119346318507068 0.115258696319943 0.176416231602563 0.127379771654678 0.0934800245125009 0.106107980821302 0.112387982700225 0.111415706149011 0.112874337766992 0.1955590621007 0.153231939248076 0.149228687720329 0.148549105089456 0.129732494536299 0.206732436460229 0.153988395884356 0.156066555421983 0.143574214365432 0.144541939682059 0.184148500363516 0.134524236735568 0.140747630706805 0.176624297206805 0.15862467741974 0.128646644878187 0.130432640054214 0.102437116215404 0.139407809093183 0.089622847668575 0.0923563142913724 0.115446233696682 0.107180472680677 0.0802373477115205 0.136770772320274 0.0927944016316735 0.124362411981911 0.119864848050153 0.0772259374635631 0.110915699829336 0.154149493689207 0.103824193098214 0.138567994157105 0.100764178376942 0.125549493380549 0.100428419411188 0.109467832309493 0.118958201396433 0.104599707465247 0.101986572749473 0.106307454495975 0.0978638934486802 0.143684048362391 0.114721408726076 0.110444354645132 0.0990266608376246 0.107834115800114 0.0821295003017372 0.088405984767034 0.102793546899551 0.124056207972837 0.0989519144627695 0.106434967657376 0.11298445823082 0.0820318540179646 0.133660757839926 0.139446428340353 0.125519716904319 0.123056715482314 0.119322723647223 0.105962968958013 0.0850573320220469 0.163718396850453 0.134467604614025 0.138780075219616 0.126556339206691 0.16344143216821 0.143546858197844 0.161772961487822 0.146183175557868 0.118407555378315 0.18154622998137 0.155529385441636 0.138577783706563 0.1357117236212 0.166532957693278 0.159658953063388 0.155971247897665 0.173088056232846 0.171371931230053 0.115017464512598 0.151174252985648 0.134800764408554 0.157149083801844 0.158996729242645 0.142878586614593 0.166120870154262 0.113355099788883 0 0.154542964379838 0.123217575343006 0.122896246005158 0.160597607367244 0.200343446756209 0.182752518117485 0.15079469146466 0.13773218529392 0.172113157762732 0.170024050685617 0.140590521386339 0.157147989628525 0.185753211042879 0.200893844524806 0.162461427711853 0.178966504916431 0.15440018493162 0.165937190696208 0.184458948029501 0.176341597621791 0.153771827276181 0.190711132188982 0.19052492633791 0.174763753250602 0.168799055678763 0.172044158683574 0.158420856010475
"crypti_nemfor" 0.146651833418629 0.115884304150856 0.118083647863584 0.205679127005432 0.0989308056677094 0.115303121338822 0.129166474987799 0.146639738228488 0.223896540762006 0.148727636727404 0.12547911223553 0.13745855665505 0.129835052208309 0.127955605068615 0.126996811648267 0.23755295898494 0.193112177849138 0.174873292739359 0.170437994051971 0.11666952327073 0.237368454803969 0.20491819696351 0.130991421021514 0.147810504989151 0.186055823110719 0.192645986386903 0.163688780781076 0.181386069975102 0.189979917962416 0.159708330690914 0.106689602240903 0.124183130373688 0.108320993537628 0.089877479947337 0.115035550231227 0.100849078993948 0.110215113599634 0.119218158163538 0.112388714759491 0.13312662490135 0.0921609242661358 0.0959086280822197 0.112544241581316 0.109523584863295 0.106873499734195 0.105338805374185 0.114617655863077 0.178776913716529 0.143041578458155 0.102349287257603 0.131866362181948 0.118301970686477 0.14757126860959 0.144148891352024 0.138424528095029 0.155250064910191 0.153819950937149 0.0850656610182119 0.13289101003748 0.153163881089935 0.162577605113204 0.172813867564262 0.133092847845477 0.131066617735313 0.1158236928565 0.19131709657993 0.153049403409466 0.146061456038836 0.158435142584464 0.124618252085309 0.198004025813579 0.172194327979491 0.139198404329589 0.170837420316235 0.179301099300933 0.168793659209224 0.16755607188671 0.158185472718 0.123816948675939 0.162395878712179 0.141089044277524 0.220885998941185 0.166997666134651 0.205440232110421 0.139290687109031 0.149557737776583 0.226870469794341 0.180713259892541 0.128766787581291 0.115696755916185 0.171029042731148 0.190289777860308 0.173650422725084 0.162458643477205 0.165929284483309 0.137722216192056 0.16154967863072 0.141614979524368 0.182068455165125 0.236511229490055 0.187796568811674 0.2116943171032 0.145700587802115 0.154542964379838 0 0.160938379600037 0.11315668767091 0.190020291373976 0.236854674580351 0.167229651884461 0.119886989118209 0.192974924688397 0.152522908004299 0.165454134639568 0.16136387897586 0.120735446554121 0.174783370449174 0.17832242618309 0.166808008620431 0.130561884863896 0.169729268990264 0.13177114388831 0.203449341552353 0.14551737666221 0.130172407916883 0.251077371494573 0.213853021077677 0.187786720004149 0.157705399877441 0.218817131865903 0.179897770096351
"crypti_sphves" 0.11791376384732 0.104383178745158 0.109190374460136 0.123018859669085 0.156140616369884 0.128877275318744 0.112876227648458 0.149991400704451 0.160178819030111 0.10254018762838 0.0973861567323094 0.0930990847145772 0.100355059337879 0.107690802708981 0.142600385085371 0.158981411171753 0.0988794913493792 0.116478664207002 0.0987955651751289 0.103564350925073 0.121142145769151 0.0960852741486575 0.123943302210871 0.118189330800051 0.106764776126938 0.10747671978782 0.107069913417634 0.091464402026871 0.116858902670416 0.103679114132108 0.139403397698271 0.143020141147436 0.123848433894909 0.135772359748247 0.109782399441159 0.120063143034889 0.140256847138305 0.134878871033779 0.131990968375807 0.135689224273069 0.139346062617062 0.142373972458484 0.142644889371721 0.117143870999248 0.135553886353332 0.168901795039906 0.103527507079186 0.0974067633077511 0.0977587633100992 0.142073332953214 0.118718941625185 0.103744414854862 0.129381839384616 0.124545992575118 0.12215408944669 0.14563306112235 0.111651965307349 0.150703576289516 0.131277278251617 0.103839664534192 0.12676937315128 0.132515315130744 0.124268258277704 0.0952951421885222 0.131781788075568 0.157847160946895 0.124968395000175 0.134013330438293 0.108644485213695 0.0911354153617469 0.120420049139332 0.12479921921734 0.114219713939317 0.0918647068669292 0.120509922995618 0.104583395464165 0.114165437915145 0.105779678640539 0.0953874589224132 0.0797453803592168 0.102880652479971 0.138156968915507 0.0966911926479324 0.110684109416224 0.108211544748228 0.082048975770146 0.136727824288592 0.118618824487631 0.112454544325385 0.117848555548919 0.104327217216495 0.122003117754613 0.0952292827881294 0.121643022307865 0.113294619839976 0.122508409875338 0.123706276794618 0.11124317291398 0.103364035505014 0.117222084029662 0.0912506552243154 0.110592898467427 0.108665035520313 0.123217575343006 0.160938379600037 0 0.13844792828289 0.116305725893856 0.138600879986536 0.149043867372624 0.138759287664692 0.107770282531824 0.128682443365988 0.14977095461934 0.117723041091394 0.126831364326086 0.14805520402208 0.153305918202086 0.142432149255453 0.129969962643072 0.134548336499373 0.144019469894801 0.136300796996166 0.147594768539945 0.147269417115601 0.155593673298445 0.141209038900551 0.119596238040479 0.113087053476861 0.10799365561008 0.118685588115987
"crypti_thrleu" 0.124152251151311 0.0706987369133218 0.105996668301472 0.173311705193825 0.117331187821953 0.0833372634922048 0.0939681525397332 0.116480128618452 0.16149652439934 0.137222571831096 0.102232981405195 0.099716354800441 0.093448284674382 0.0983119187689435 0.0971896990320422 0.23330934136771 0.149913571480473 0.167413521154466 0.153934913771059 0.115043390677689 0.21536978429082 0.168883399809251 0.144964216189812 0.13441381302748 0.159585107769419 0.174248924662366 0.11427121665612 0.161013736192308 0.171509290832077 0.165368634723539 0.0933896194927726 0.0944070912819706 0.090598385468336 0.0786644851851068 0.100477834613211 0.0944627300831251 0.0847350449737252 0.0970206886904191 0.115658013272869 0.0838333971543072 0.105377588866835 0.0635945692107033 0.0833013203525535 0.109833323492606 0.0899250866951748 0.100780599171244 0.0849003019961827 0.132022436792606 0.0753506031796642 0.0582166588358688 0.103782233669612 0.0928126005332563 0.118638392015204 0.113635241232045 0.120171599428945 0.123563085915838 0.130639631686735 0.109396744567584 0.071815570487018 0.098795913588924 0.0928808038219105 0.108201222865003 0.11691250790245 0.127799811805989 0.0836591860313921 0.124496569660069 0.103396385135598 0.0885462988984832 0.113649584732698 0.0768251883577233 0.161099109498806 0.136682170815658 0.100002460270017 0.134903640661545 0.141925225258759 0.137563456071491 0.114577323455708 0.162914647016768 0.11851450100378 0.148038114029434 0.105583343825642 0.208770470231424 0.146404221174597 0.179165111723695 0.150733824253987 0.144547155141544 0.203880264591239 0.173809771167324 0.11357876825177 0.0995879630679867 0.15773966839377 0.186216089880177 0.162431788864959 0.167334133879929 0.154712221581852 0.0920881998604601 0.15904094369184 0.130176877603975 0.17636164969351 0.186105227405411 0.159407722411863 0.18100171691172 0.118124069328161 0.122896246005158 0.11315668767091 0.13844792828289 0 0.178009364316485 0.2081524277242 0.127561619582313 0.109168978992108 0.140750449019119 0.133376210524484 0.151208852318107 0.130448047558981 0.114310426172061 0.136996004235258 0.154275629720806 0.155683774770599 0.13646367229398 0.128886569523364 0.106950580294341 0.15967128917996 0.133455530261752 0.111673376879951 0.228278309687605 0.1962162840677 0.175646179365887 0.163695894881021 0.191957314912605 0.174504956386876
"phygad_xenbit" 0.121458418567095 0.1351500516616 0.13473526853998 0.0913480994846569 0.203620932169206 0.145143336077965 0.163712902210394 0.196384931855615 0.149557015341059 0.102935496751747 0.109882526997978 0.119148940557146 0.124189063623702 0.133502058535446 0.172057210651669 0.122464894493942 0.110994100054806 0.0881545104687103 0.0843237665808088 0.14946242805381 0.120033797500524 0.131549546125746 0.153068780038048 0.115688067759223 0.111104996349219 0.0860114213020372 0.122695901118017 0.103945196637486 0.126612922510885 0.11076919444168 0.19566126926069 0.148696646753899 0.169823159073549 0.166579124074662 0.14193734554537 0.161570683052335 0.187145197402508 0.178404749637692 0.172970845455075 0.180886720751277 0.1763975478298 0.186925394322983 0.192890389274508 0.160687726062892 0.178323969104669 0.224093924991722 0.137442149610675 0.122740502467089 0.144953980681043 0.178012021676145 0.156731673541854 0.157825285903333 0.184446608571501 0.173730282739995 0.179206855423725 0.187113042291904 0.112051778139131 0.191256074836936 0.155598155161206 0.139635579680227 0.159783411311665 0.15970581085408 0.162257375544538 0.145916988189877 0.169090695611981 0.157971295546647 0.133903232616887 0.177052493349234 0.116438580530419 0.140330699414362 0.167648223310145 0.128809873815777 0.154402041536559 0.118212236758058 0.111332693675261 0.106556217745594 0.133019577695183 0.105645811802569 0.117186375651901 0.088220527811167 0.128064406165471 0.101376809244507 0.0862591036566178 0.0830087165021265 0.107817213639517 0.098622350463829 0.0960634089513346 0.103983924992204 0.16334314662888 0.17116873832034 0.154007747733721 0.108037686359555 0.0812708522715974 0.132870169022211 0.130260109343359 0.182453342082144 0.128013842134715 0.0974834819151595 0.104222943229399 0.130290804988392 0.0584111356299292 0.108866353970804 0.111927655843045 0.160597607367244 0.190020291373976 0.116305725893856 0.178009364316485 0 0.155309219362367 0.17747640081022 0.189025503878957 0.121587077443301 0.174052315212381 0.159293995326305 0.135547780829227 0.161949029788623 0.179870864611415 0.190956600709354 0.195379907304683 0.147049802215678 0.157132752156951 0.194818752697884 0.14813481270414 0.198585788898793 0.170019061097618 0.162460310563227 0.136256515567171 0.121773207193664 0.141174727736028 0.13933458909574 0.0970234801900007
"meansp_fossil" 0.190103891355609 0.184604382222246 0.192782854259575 0.169827035887714 0.22877675997046 0.19954437261407 0.187595863730549 0.22989520578238 0.201929345034897 0.163994609538444 0.173924322110019 0.166319897257299 0.171109595550986 0.187301772126645 0.218939326122522 0.171534307441209 0.143457188517062 0.146091391683187 0.137038152842507 0.163672661038946 0.124966251118256 0.14614141316958 0.166843633575527 0.162353734484433 0.146960366368039 0.13363008208062 0.18018134606901 0.128676084434124 0.139240881035719 0.147457073864539 0.218524488298515 0.210092688697467 0.211918774381108 0.210439648874594 0.19495536569511 0.200319909488189 0.21881011610823 0.212512191286799 0.209304870644098 0.213405409577478 0.220229479476024 0.217117889584657 0.211949347267422 0.201164876789418 0.217702817397993 0.240785395527889 0.166227848807254 0.152757968111738 0.165658769276823 0.211812190940861 0.202805664996747 0.181632119396051 0.192313673588167 0.194902622587735 0.2004649823071 0.206316051208356 0.179035158498068 0.224462880874275 0.194567151695645 0.161927218255261 0.188976660075537 0.186567277445508 0.204881936995099 0.178439231821999 0.208876191112973 0.198159723317738 0.183741028511575 0.194095317861536 0.17134082580717 0.170765736953 0.202480744416468 0.182912579268637 0.18572530630065 0.148416763232331 0.174827452755756 0.176872905184134 0.188095316630444 0.145380735888713 0.153078575049918 0.135429123583336 0.159032120432581 0.167815201403562 0.143688484745055 0.139245810560685 0.158093779319294 0.146375574563662 0.163769963993543 0.159989405261247 0.170756854026269 0.167856799337611 0.145197577268042 0.15324908796475 0.14306686180856 0.164834966055867 0.148930903678567 0.184927767034444 0.174415107517208 0.162037237159029 0.140609458321687 0.146043108977128 0.13542833746038 0.128278101841073 0.154713612598474 0.200343446756209 0.236854674580351 0.138600879986536 0.2081524277242 0.155309219362367 0 0.20610948558857 0.204922103502967 0.156901937644115 0.18129323019183 0.214916425549691 0.171866503813186 0.197981511210899 0.197578666177012 0.209328952377994 0.207633616855635 0.187582092087617 0.1868842935074 0.201012156833466 0.177515530786486 0.217462743601629 0.215532063547623 0.169728759725416 0.154972536741298 0.136591617825228 0.158892176226252 0.12167564075026 0.145449288332352
"ichneu_ambarm" 0.105630713034672 0.116127928080747 0.116405896249426 0.167204719315522 0.16642926786854 0.103638730546261 0.112744939243519 0.16200249311653 0.146911300146671 0.128785677529828 0.127674166993711 0.115380746273232 0.101686614879688 0.0902900713898947 0.166580666434335 0.246878429973099 0.110300829313248 0.191913328156661 0.15975547878335 0.145092580732256 0.186175631891449 0.151788954488469 0.158816253773744 0.144625957721537 0.171840808005956 0.163479992881261 0.0968343126556015 0.188909978094906 0.15696940037813 0.17511919007596 0.143633055386547 0.110810960478014 0.141723307161098 0.135207174877896 0.133524730820992 0.167893130442429 0.160217464882457 0.147767306437682 0.185848133763967 0.117235511727428 0.170038681320834 0.150202413263952 0.148481049163058 0.168361200233064 0.165291054531399 0.149069657827942 0.140907505172805 0.101700128101333 0.124684472498195 0.121338903686362 0.139292863860632 0.10403745685218 0.16400698965417 0.168923063802056 0.159798844654629 0.181560368591087 0.178679738864995 0.136595744583219 0.137380206739449 0.148316560393351 0.153513244759709 0.159566115063388 0.159874929950875 0.152462979337494 0.153437371314822 0.148519299787114 0.134311763492903 0.152710948679603 0.126451294689252 0.116165041198907 0.174906232490937 0.100663109647919 0.089233332444562 0.131563421930088 0.16607916893868 0.138607160988333 0.141748292053761 0.164308158065551 0.121261516260118 0.150652603638852 0.130128646408943 0.211589212393411 0.132611881443535 0.175708253098819 0.174209897590891 0.162265986840081 0.194091230651011 0.175450800261859 0.136775644587191 0.148272399766786 0.169529615924583 0.20745077637018 0.153881176465478 0.161599126069523 0.16031833151599 0.149914521885943 0.172075234503814 0.169277185320423 0.175565586402089 0.178436704294646 0.15885927099408 0.1866119052915 0.178279492477645 0.182752518117485 0.167229651884461 0.149043867372624 0.127561619582313 0.17747640081022 0.20610948558857 0 0.122820437065814 0.118704548558876 0.0846146416241463 0.0920840216447454 0.115591436994874 0.0928544483811469 0.0518673335419189 0.0710767872220352 0.140720253195204 0.0947046015093062 0.0744341614709036 0.0880821091747887 0.105527373624044 0.132904732719098 0.0866376174982905 0.224241557845855 0.197243060458434 0.188552097906618 0.172738518082491 0.193325128882595 0.190576348128866
"ichneu_cercor" 0.140380578887525 0.105294641536905 0.122868087935252 0.196707735725372 0.0823659701113075 0.122529157347032 0.101163921465254 0.132205118632598 0.204751879041053 0.143223320098859 0.115544543602656 0.1112330547327 0.120580903733755 0.106285632244853 0.128080583647306 0.237442935542987 0.162571559649871 0.174980365295572 0.165736936554345 0.106568714394283 0.213920132058294 0.168608630744218 0.117411339577182 0.155597928229694 0.178917595998766 0.181425393516105 0.136572069694763 0.171144298633789 0.170389673990803 0.156732672456143 0.0810786751240669 0.128059997711044 0.0973720841465272 0.120039644496057 0.119899171500102 0.108546236487286 0.112484581251323 0.111892172542705 0.117764578389274 0.109101329795109 0.116229782944721 0.0894254177777459 0.0917567006789573 0.111041989142712 0.119647014753821 0.098055876165799 0.101633417387363 0.153458943054667 0.119278136567356 0.118620219161315 0.121172171423629 0.0837162586193522 0.104026080239659 0.11592714988689 0.110548028330348 0.127096547525646 0.150568801427073 0.0832465777866079 0.132564977810918 0.146079768291182 0.141698390123118 0.14725037650875 0.12443407980684 0.109391011949267 0.125267488876409 0.175839519785359 0.146326151780819 0.115817114468002 0.154441046629581 0.110507558036258 0.155379475212934 0.158264770475932 0.0965581237534361 0.156149581206228 0.182150807068193 0.159521953844552 0.157205581707715 0.156128318478904 0.115245366542323 0.151523580480748 0.139857433633513 0.219581159867497 0.160818808840384 0.190410191721505 0.143512482176371 0.14246097049207 0.220071761337947 0.183075534103916 0.100905986158822 0.0995500875308097 0.144550879730616 0.182560295356726 0.170031479139488 0.143714885782151 0.163394096531393 0.100026098513871 0.170724102143912 0.160535917717716 0.171974040457001 0.198033221226404 0.172936134732224 0.194506261926511 0.161076454804865 0.15079469146466 0.119886989118209 0.138759287664692 0.109168978992108 0.189025503878957 0.204922103502967 0.122820437065814 0 0.144201223913511 0.0862920654736828 0.120051079475426 0.135358240072032 0.0845551421445644 0.121058954294931 0.119638457967762 0.0861779488663545 0.113003194862412 0.105310920278956 0.0817004712214971 0.151003454675873 0.0880892121288496 0.118047442517663 0.201572865641673 0.214595225333297 0.162574858626771 0.133455405484666 0.19043712605267 0.173335953927769
"ichneu_clythy" 0.10363702558028 0.105457186283954 0.111526193125291 0.116154231677517 0.1763027500828 0.119360126400136 0.115291837383073 0.157435161843217 0.106246253256938 0.102781560999116 0.0976232915477424 0.096115024324212 0.0916923730810354 0.101708557748689 0.146013270875334 0.185781881546448 0.0790925528341866 0.145156337608881 0.110500191129802 0.143308954388898 0.140930287149621 0.111853623412731 0.147879519359607 0.124192383983748 0.117097850179107 0.125389793748236 0.0700406226161706 0.122975460149547 0.135099530799424 0.14113366021415 0.161206849557544 0.1291046545422 0.137857621141581 0.148608029892713 0.119804427231198 0.149206808080981 0.16152805480253 0.15042246745829 0.161476707668088 0.141912361879749 0.166406480434979 0.157879321127947 0.156489558752228 0.147584782216517 0.157144235036592 0.188015679119845 0.125434632760582 0.0846653340311187 0.100907412035369 0.143382988697201 0.132512353824547 0.114174172841244 0.148735756222966 0.154548950915896 0.151828223008675 0.16138852815335 0.123104007168475 0.166740242644172 0.131424091421679 0.118287528260425 0.115201939009504 0.129540324169945 0.146205523946578 0.129728040138552 0.145256563903222 0.122798684906562 0.107357488701348 0.143534143357489 0.100893913578505 0.105233133718871 0.138387172385198 0.106766797730813 0.102416511740443 0.0983228235121717 0.114728357537212 0.0888596458519775 0.101267849538084 0.130755222620304 0.117582323911149 0.097366080619754 0.111706782563407 0.142050362183482 0.104872397742628 0.119071591539008 0.143704402035251 0.11563835660931 0.133285221560469 0.136522383949499 0.139060874006339 0.150782337348231 0.142388554437629 0.149635890057276 0.114838952997618 0.140104995139372 0.142197497618524 0.148389248819752 0.141794410093623 0.132235906056819 0.134486534451034 0.0995428750936007 0.0897527383174954 0.123737667299626 0.132123088459495 0.13773218529392 0.192974924688397 0.107770282531824 0.140750449019119 0.121587077443301 0.156901937644115 0.118704548558876 0.144201223913511 0 0.132508363141909 0.125533671097797 0.104006328108853 0.131202306093917 0.123507742530611 0.135868203439169 0.147799304520938 0.133470871527588 0.0960406034593276 0.148612671140525 0.0959474606532415 0.163473474639766 0.131287058687031 0.151971230920225 0.159979982880429 0.140703215019093 0.156953833984452 0.136876297113625 0.138370420135477
"ichneu_comver" 0.128742108888476 0.118561358973522 0.126460701631066 0.177728464703241 0.139018863582753 0.126344280544269 0.112776949191011 0.156665455157367 0.187312309424436 0.132827926726297 0.124815039862937 0.109414112399561 0.117668469011316 0.100552858695622 0.16543655534219 0.225436419303749 0.122888397592146 0.165318133009921 0.146612914408941 0.105919436657855 0.173171429068339 0.138437285538084 0.122399348968527 0.143877774173248 0.164790541747409 0.150618284870528 0.1229157412371 0.169620181809779 0.133263026239609 0.14554288588658 0.121868665492771 0.131856706823743 0.125720228726688 0.136785856398643 0.135627082010409 0.147093484549546 0.145508515546409 0.135145387510675 0.160545355564066 0.117124444999013 0.150440050822496 0.135899754654889 0.129872063910855 0.144312385835126 0.155393139838913 0.128022799467555 0.119880614458637 0.120099540030922 0.122725064899592 0.134886793742223 0.130824904678502 0.0879183918863212 0.127060954490286 0.137649051270901 0.130151234915133 0.148794323440118 0.164813475783448 0.119875938493782 0.147240801145096 0.148297408567302 0.155208433283821 0.152439750783471 0.143246541698759 0.122566893925065 0.149529961688419 0.169753705903214 0.150551830214068 0.137215693354218 0.144109200762525 0.114624334747919 0.158682969230547 0.128368009061603 0.0950679767558162 0.135393267613689 0.179450334496487 0.154485535279641 0.156652929323552 0.14452857486138 0.103293929556228 0.138527556476211 0.123970845758574 0.20568640141924 0.133935686247589 0.166936582974907 0.144259342074991 0.137229696922685 0.199962243888446 0.16587480732203 0.103796877444715 0.113209290027167 0.133096559385499 0.178149094320123 0.143921434704939 0.131235613922653 0.141812622245081 0.12267944225893 0.164783028463965 0.1619529407137 0.150588523695927 0.177894213763433 0.153632916785685 0.173409632805784 0.167051641001013 0.172113157762732 0.152522908004299 0.128682443365988 0.133376210524484 0.174052315212381 0.18129323019183 0.0846146416241463 0.0862920654736828 0.132508363141909 0 0.0974855349759534 0.119343161900603 0.0816780723985487 0.0739219258822909 0.0694083005306902 0.104855982374957 0.08385679569773 0.0753701234101643 0.061021104479852 0.113822315071579 0.0987154056256438 0.107558889709771 0.199222028931193 0.191449549156043 0.157192162527539 0.129228389031254 0.167374194619807 0.167037360935465
"ichneu_cotdir" 0.104872904192372 0.123668997472466 0.122777047541627 0.162555615170112 0.158307432392261 0.118147088254354 0.133370808490182 0.164330459060114 0.168711704945889 0.126112725178512 0.116486798828899 0.118055099250805 0.118521238786048 0.0945268086021556 0.161041047756015 0.232390046238745 0.125346704415036 0.178171155484281 0.161720062219113 0.151534630575865 0.192093763133747 0.156268781784912 0.156902534033912 0.154802043336498 0.179653068911006 0.170096581148481 0.107003255655397 0.189855913058506 0.16758669702856 0.170615306294391 0.146541758701097 0.116979692537878 0.134914031454932 0.153908023913745 0.122386478558784 0.157812293089199 0.161174571971305 0.142896747100845 0.170303358464917 0.133452973881479 0.156152713951238 0.158797404327878 0.153515069534112 0.153036794049968 0.166974525522984 0.162435572576791 0.141194257945903 0.12545276954405 0.141937377273471 0.147766641243239 0.126309677149718 0.108263249980882 0.160286296564155 0.168901375504831 0.151067130241037 0.169477854822038 0.158944640597307 0.128575207842522 0.153326010583384 0.164143184625962 0.162578228836355 0.163933164324764 0.142176055464041 0.133432494131108 0.156517882993248 0.157806484230972 0.142431171916455 0.157999339536619 0.140256784855275 0.130106696167944 0.163484750913215 0.113415002605851 0.0976682981927513 0.144155676216047 0.167642380199473 0.131676210917347 0.148570656542624 0.161935609524583 0.132536518159321 0.148539866943635 0.143426783736488 0.197861052909723 0.136790750174456 0.170646908792729 0.160926977965534 0.151582937840635 0.190887240279679 0.175814091458806 0.141595255809623 0.161710082983863 0.17561378202232 0.194909921136644 0.150626398169623 0.151539480292046 0.17168990143832 0.165201663927285 0.17397881061742 0.169571692315901 0.166967439401588 0.183067696855002 0.14909226325236 0.192463550441354 0.183032399265138 0.170024050685617 0.165454134639568 0.14977095461934 0.151208852318107 0.159293995326305 0.214916425549691 0.0920840216447454 0.120051079475426 0.125533671097797 0.0974855349759534 0 0.127961767719162 0.090699419432442 0.0926414282729801 0.0979057289310397 0.123962143698291 0.105648812004281 0.0836521089929082 0.119039602312711 0.115748881078991 0.130231249706186 0.110077579400355 0.207674942250557 0.210657023503406 0.186698415749712 0.162987887931636 0.200702350332612 0.184424423204936
